Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
GSE84437_GSM2235573	0.0296002912086385	0.0077729389438563	0.0564400859196849	0.151808289614534	0	0.203514460444476	0.0547271928295605	0.0353699392559698	0.04764968440529	0	0.0344257272459028	0	0.0157317530936948	0.0984214357937044	0.0676902131663116	0.105501221343291	0	0.0535996378168425	0.0377471289182434	0	0	0	0	0.443630044656605	0.895382853247894
GSE84437_GSM2235574	0.0369723491375767	0	0	0.0490070846162353	0	0.375502626037503	0.0446537696588239	0.0126315639207058	0.0590126797333099	0	0.0687647994256947	0	0.0168984657621393	0.133708563721877	0.0489834627222531	0.0499121024788533	0.0127816811815701	0.0291179155765553	0	0.0571371377717006	0	0.00491579825520269	0.134	0.110040373627749	1.05781958459238
GSE84437_GSM2235575	0.0662700448277722	0	0.00154154118539249	0.0844559626759531	0	0.180265402969667	0.0468550033953373	0.038866756433525	0.0489466018261114	0	0.0134150065931302	0	0	0.331677576563954	0.0241360970377778	0.060982599151475	0	0.0368986152484247	0	0.056410287663301	0	0.00927850442817869	0.025	0.202937908589805	1.02166856477512
GSE84437_GSM2235576	0.0225091360191359	0	0	0.12574507325253	0	0.1067622161951	0.167203137461807	0.0102014185761588	0	0	0.0611192494506699	0	0.0106715115792711	0.000648372844840606	0.0835822562837836	0.275105137093917	0	0.0206851239286356	0.11576736731415	0	0	0	0	0.423666695040293	0.904902208323966
GSE84437_GSM2235577	0.00814080999442858	0.0338385368821992	0	0.0729568662020288	0	0.348942843169438	0.03437964726012	0.00741362931102415	0.0187872099361298	0	0.0840989932728107	0	0.0252365801468607	0.13228101188828	0.0533909153998734	0.0676842871903278	0.0270121331736657	0.031827532209455	0.0540090039633586	0	0	0	0	0.440332311550064	0.897104213211269
GSE84437_GSM2235578	0.0213020922756899	0	0.00848420066155037	0.104519479941288	0	0.177319487779805	0.151342502293128	0.0036554210976427	0.0189555605524875	0	0.0778981959889523	0	0	0.313842761592585	0.0589613212434485	0.0209631157867858	0.00302095258464139	0	0.0397349082019958	0	0	0	0	0.541044442542109	0.842048855928559
GSE84437_GSM2235579	0	0.00695447614380379	0	0.0794846355232334	0	0.26613839517263	0.0883285666832402	0	0.0115669258965529	0	0.0831117188928207	0	0	0.116261850429278	0.121866599947747	0.126440023894716	0.0226665691868212	0.0174839077675374	0.0533795238662119	0	0	0.00631680659540806	0	0.541075503388267	0.843495346717275
GSE84437_GSM2235580	0.0192223994128321	0.0548906556087787	0.114707523418971	0.0972722118566351	0	0.237810179882806	0.0571813029341365	0	0.0126183612599483	0	0.0473749808726217	0	0.0173114985078449	0.0285975762830533	0.0516320022162884	0.127518913864429	0.0143490065735943	0.023186093025335	0.0722030436545513	0	0	0.0241242506281757	0.002	0.354250947445792	0.934859192687899
GSE84437_GSM2235582	0	0.03261620378362	0.119153562924059	0.141547516354818	0	0.236836128295878	0.0579400010086541	0	0	0	0.0325012126568932	0	0.0134578123758293	0.187239160895567	0.0220161761138114	0.0942440291253515	0	0	0.0497629989739208	0.0126851974915985	0	0	0.075	0.142369340803712	1.02769188024138
GSE84437_GSM2235584	0.0113642699375079	0	0.0778354454033354	0.0061999949101223	0	0.331368874067292	0	0.0118980863624592	0.00286441194395881	0	0.011243788260186	0.0963274852418403	0.0320038802977226	0.10120463358121	0.0392859600759059	0.108207442369997	0.00877297689926348	0.00132244237497564	0.143879356319519	0	0	0.0162209519547058	0.132	0.110817885977801	1.04102592578694
GSE84437_GSM2235585	0.0180152631201998	0	0.0562112904209958	0.0642571552605963	0	0.257964004299615	0.0547673063907883	0.0153716352597424	0	0.00127004411527148	0.00752431525101004	0.00230331066250125	0	0.175310765541077	0.122665630768039	0.19315010660739	0	0	0.0311891723027743	0	0	0	0	0.428791824869132	0.903096707863939
GSE84437_GSM2235586	0.00228153884217566	0.0395755804074099	0.118636433643486	0.225311266758535	0	0.146161961649242	0.0861344361808838	0.0344076303114246	0	0.00425414539842062	0.0156389447011951	0	0.00132403376036422	0.10633433087945	0.0723219415199558	0.111299264288511	0.00458413673773374	0	0.0317343549212133	0	0	0	0	0.491040696354921	0.873328976239967
GSE84437_GSM2235587	0.0635475133074111	0	0	0.135483852611424	0	0.257352387671346	0	0.0111424087074587	0.0353187637227868	0	0.00133648825253639	0.030355938972745	0.0378410333016227	0.136600028881496	0.0838985663949668	0.063224525557344	0.0136988852429953	0	0.130199607375868	0	0	0	0	0.40188637516529	0.915773557613214
GSE84437_GSM2235588	0.0760100202486396	0	0	0.0985277002935443	0	0.230212738816946	0	0	0.0028369548664956	0	0	0.0298679876741429	0.0821752834172246	0	0.0478354464926217	0.273278139047385	0	0	0.14802987425473	0.0112258548882701	0	0	0.015	0.233922736314663	0.989416061283602
GSE84437_GSM2235589	0.0587781037624896	0	0.0186684462615863	0.0775436284778706	0	0.342891299046892	0.0446924402514908	0.0165143788950163	0.0129937743506384	0	0.0778451007778365	0	0.0262524555809956	0.128079907432174	0.0391501498191683	0.0538907117737684	0	0.0644573396668452	0	0.0340811350844396	0	0.00416112881878913	0.129	0.111607029821461	1.05300634872832
GSE84437_GSM2235593	0	0.0012310650179344	0.100870510382999	0.102182422931274	0	0.20880254034833	0.0618057247086208	0.0409079288062627	0.0179602344877667	0	0.0211338945568783	0.0304473875920241	0.00856986196253691	0.129656722920341	0.0898605266063801	0.0837692195238565	0.0151930568791545	0.00298816204803346	0.0639184719399713	0	0	0.020702269287636	0.01	0.253598513887281	0.980215977958742
GSE84437_GSM2235595	0.0701138431802338	0.129027119438563	0.00116273469754868	0.200789451841067	0	0.185812585806851	0.0125053794864255	0.018838174919507	0.0766309945505979	0	0	0.00567092241116727	0	0.119044067576702	0.0456935860281294	0.0600700588250166	0	0.0224887233380332	0.032782842072236	0.0193695158279205	0	0	0	0.426040086302988	0.904387685946669
GSE84437_GSM2235596	0.0327033411605708	0	0.108816685190502	0.152875246222146	0	0.283784579846912	0.0337609333157415	0.0247146152532377	0.0305295287068923	0	0.0130874916541973	0	0.0164321974061871	0.072059014793733	0.102346003940984	0.018507877888237	0.0265905479248332	0.0176442774041585	0.0635622171441041	0	0	0.00258544214756252	0.022	0.221093887490695	0.99939583900079
GSE84437_GSM2235597	0.0106802840140188	0	0.124299106423669	0.136131497260337	0	0.245378384882209	0.0365149275808515	0.0572552936849916	0.0624236082904425	0	0	0.0188485495584437	0	0.0352777315410468	0.0632314616856321	0.0634426459150883	0	0.00937820754491307	0.0245845431563458	0	0	0.112553758462011	0.721	0.00454459800027848	1.09069442694305
GSE84437_GSM2235598	0.0773502435842974	0.250091963817336	0	0.15429840844076	0	0.170612122963365	0.0111107912254222	0.0500079736465773	0.0493046152484517	0	0.0225774787947184	0	0.00177459341693837	0.0964143067084654	0.0400105759679675	0.0441399201828105	0	0.0147874723322144	0.0175195336706765	0	0	0	0	0.54634188179772	0.840599770531242
GSE84437_GSM2235599	0.0896713713748201	0	0.071031226922709	0.231907572093609	0	0.0802604034403319	0.104004640701164	0	0.0435322760114076	0	0	0.0148796901937685	0	0.144874841361942	0.0323824763389513	0.0858422133725515	0.020083308894644	0.0175797899593781	0.0639501893347228	0	0	0	0.004	0.315804668275263	0.952701705355625
GSE84437_GSM2235600	0.0163632476278653	0	0.0335462886070019	0.0790574978673064	0	0.100371910951396	0.00286769128177632	0	0.0113171556935887	0	0.0443766141119125	0	0.0305152079595108	0.379586301453717	0.0204212454136737	0.132675179757685	0.00725350052435154	0.0358866598761386	0.0718434613187567	0.0339180375553201	0	0	0.001	0.383600957174718	0.934336970454555
GSE84437_GSM2235601	0.0633929231671912	0.056370845393666	0.0580768643513727	0.0645289164425624	0	0.191619274217506	0.0148133363900065	0	0.049827600280958	0	0	0.00245158264231849	0.0329214228332912	0.0308822535288912	0.0510197256899155	0.0821781102652749	0.017935282497948	0.0315286259606859	0.252453236338411	0	0	0	0.002	0.358337691284809	0.933863704279576
GSE84437_GSM2235602	0.0898441518221325	0.111651094746306	0	0.156772339041141	0	0.15453188224042	0	0.0483743302748876	0.100185619630197	0	0	0.0345989498464768	0.0227540669270315	0.115127654564901	0.0691321846948878	0.0243155464311969	0	0.0247056720633012	0.0480065077171203	0	0	0	0	0.514459143790649	0.85854350248581
GSE84437_GSM2235603	0.104621451807655	0	0	0.121547721888506	0	0.168411697936157	0.0255438969155662	0.0698948058744209	0.0822541613253711	0	0.025188915630246	0.0153788780932653	0.00864539904055517	0.113060325600329	0.0633850532993382	0.130522664374252	0	0.0251606093954507	0.046384418818888	0	0	0	0.075	0.141899347377037	1.03271978801007
GSE84437_GSM2235604	0.0411132812947731	0	0	0.158366959221701	0	0.11250904497465	0.211639232838217	0.0287946570404648	0.0108133509853752	0	0.0356449907841636	0.00180724456548804	0.000772514496736111	0.0634127234068074	0.0882753751421183	0.121824136293685	0.0143068547414553	0.00734877764192789	0.103337348569351	0	0	3.35080030859784e-05	0.001	0.360368506784083	0.934088438004101
GSE84437_GSM2235605	0.0526503460672711	0	0.00430335897073626	0.153404770491567	0	0.138158343278282	0	0.0212530003005275	0.0469532367307784	0	0	0.0257864477117781	0.00393370921713781	0.0303056671340068	0.0533587619241444	0.141303316621771	0.0263557598523222	0.00350164806689498	0.298731633632783	0	0	0	0	0.450794883366195	0.891893151811639
GSE84437_GSM2235606	0.00720226134111954	0.0880161555319849	0.034095537307019	0.140064329222457	0	0.251717410763051	0.0152760122241343	0.0064157406167222	0.0320512103475649	0	0.0184122923837556	0.00262022189365212	0.01784619798613	0.0874150183136302	0.0257342354120143	0.0735919810474551	0.0197023817458998	0.0424684825618082	0.137370531301601	0	0	0	0	0.53963853500241	0.850643397111331
GSE84437_GSM2235607	0.0149621491173158	0	0.00649541287734152	0.046402297174408	0	0.12379133908814	0.0402389712400654	0	0.0013538214398768	0	0.00491768591105672	0.0188028868284184	0.0311042942996321	0.402084226136684	0.0460263122305903	0.131890934557604	0	0	0.0360602247645925	0.0260294467944767	0	0.0698399975397985	0	0.499328511865215	0.868135095263842
GSE84437_GSM2235608	0.0573868132260836	0	0.0117672156193079	0.051453721456606	0	0.397619481851658	0.0977050990518194	0.0180306615428539	0.0460636784378859	0	0.0412611284014783	0	0.0137113786357797	0.0904113645941478	0.0408112242045348	0.0748217128282626	0.00707731664083179	0.0440190585102494	0.00660899716746522	0	0	0.00125114783103629	0.23	0.0773049730570258	1.07067426608156
GSE84437_GSM2235609	0.020872241627474	0	0.0698044462898869	0.237951609139529	0	0.0658010603477833	0.0617642994412468	0.0318207550169931	0.0387602725009744	0.0301866027272733	0	0.0304673626452195	0	0.0940368245452041	0.072008110147106	0.0600269017445915	0.0169127456706244	0	0.169586768156093	0	0	0	0	0.558244090698561	0.838614515532585
GSE84437_GSM2235610	0.0553195543621156	0	0	0.144024875872315	0	0.0953735447741098	0.0389070652854507	0	0	0.025151635764912	0	0.013856507646326	0.00901305283741344	0.0970661554061672	0.0826935644657077	0.157051207008259	0.04044672504954	0.00314002377072384	0.237956087756959	0	0	0	0	0.454908997888874	0.890129020318209
GSE84437_GSM2235611	0.0336102819733716	0	0.0859746543456313	0.0647550541593692	0	0.287875343117259	0	0	0.0600594279420804	0	0	0.0316074459753139	0.00877351221826999	0.0566154636046857	0.0212872333034644	0.0760433063933559	0.0335661389397336	0.0250597396591934	0.214772398368271	0	0	0	0.039	0.172856904880741	1.01222975552417
GSE84437_GSM2235612	0.0205914811819126	0.0133128785067058	0.00116944328494519	0.202425821524548	0	0.1952955717674	0	0.00671162198658068	0.067534197698868	0	0	0.0692933580736147	0.0124491216110895	0.0487929179843557	0.0867803798160875	0.0750336174288649	0.0115520496691374	0.00634190296835692	0.182715636497533	0	0	0	0	0.461881511755313	0.886104183855987
GSE84437_GSM2235613	0.0246725046647051	0	0.0261439764952562	0.0818893176553023	0	0.376723492375077	0.108685273274737	0	0	0	0.0362405214190241	0	0	0.198966472780079	0.019059068583403	0.0448740062023124	0.00292617405816743	0.0333476550514445	0.0457490704239153	0	0	0.000722467016576778	0.143	0.105848428288173	1.05764896774721
GSE84437_GSM2235614	0.0907944114364853	0	0.0637912150341406	0.212217982055465	0	0.0548116434841629	0.169789378889846	0.0456236699882043	0.0123003195942694	0	0.0378865835734654	0	0.00990984966895033	0.0097368411315965	0.0642121842866473	0.129678862879902	0.00243135239761104	0.0104998712359721	0.0836924145735634	0	0	0.00262341976971878	0.001	0.391641841300933	0.919405247728766
GSE84437_GSM2235615	0.0414782819219483	0	0.0404483592477527	0.110673019342564	0	0.245209707857113	0	0	0.0276015999903489	0	0.0548100257313283	0	0	0.219698376024526	0.0546584212858681	0.0560027914008329	0	0.0413901744110824	0.0176160385751099	0.0879978959653562	0	0.00241530824616956	0.481	0.0372518478776516	1.08709972837275
GSE84437_GSM2235616	0.048205961050123	0	0.0565938719150444	0.164171576240248	0	0.0989720156073829	0.116111455319267	0	0.0549628161923719	0	0	0.0455850611448606	0	0.0359841427819184	0.0709655503385481	0.0565763474972887	0.0533985075398041	0	0.139035609411821	0	0	0.0594370849613218	0.046	0.164995445392881	1.01355653980122
GSE84437_GSM2235617	0.0159465077784825	0	0	0.165312465021408	0	0.215304203029204	0.0789959769021342	0.0336019260202247	0.0264384071281435	0	0.0165163413905731	0.00203246600227778	0.00839936218300808	0.0763390227494971	0.0395208378703101	0.137545913905541	0.0456503049153045	0.0447613315673513	0.0743877939892529	0	0	0.0192471395472863	0.171	0.0949567168858661	1.0494629267283
GSE84437_GSM2235618	0	0	0.0350922390514549	0.146203593779797	0	0.31993111286248	0.132804320536724	0.0130555132130678	0.0378723441363652	0	0.0478084715782887	0	0.00240401868811444	0.0820953263634331	0.0245629391152979	0.0487384309022095	0	0.0285827530801718	0.0747259989982144	0	0	0.00612293769438013	0.179	0.0907729055703247	1.0660423700148
GSE84437_GSM2235619	0.0186064271467144	0.0321604714566028	0	0.0700895504550172	0	0.214685303968531	0	0.0303425098331596	0.128367649840126	0	0	0.0611669263774706	0.011149183136748	0.0423870130414727	0.0734605521493293	0.114059611668861	0.0386402549584562	0.0107794229912695	0.154105122976242	0	0	0	0.013	0.241643076256324	0.988329858165045
GSE84437_GSM2235620	0.0910166051423375	0	0.0470176410216464	0.0973522082268367	0	0.256537793198873	0.0624427203503601	0.0216919274103754	0.0550531514300363	0	0.00883602336838984	0.0130037820044335	0	0.161359812121686	0.0699150231019851	0.0511766626822712	0	0.0046206279248727	0.0599760220158954	0	0	0	0.002	0.347922525180688	0.940758789813916
GSE84437_GSM2235621	0.0310603270976435	0.00147880096724597	0	0.15670074989063	0	0.2387061787721	0	0.0928849831641841	0.0828200457679172	0	0.030377388155285	0	0.0231224782393142	0	0.0546221922386435	0.162559035505716	0	0.0183455253730907	0.062006178277727	0.0129389440240295	0	0.0323771725264739	0.136	0.108865190281004	1.05539334386435
GSE84437_GSM2235622	0.0691945982557736	0.140061332758938	0	0.143152511072668	0	0.217401642560703	0.0315093329827446	0.0678986471039425	0.0499863192369285	0	0	0.00527178739930168	0	0.0407157159113416	0.060964573562725	0.060345718686056	0	0.0266452576876712	0.0868525627812064	0	0	0	0.002	0.349015150296747	0.941534032144832
GSE84437_GSM2235623	0.00435269248349662	0	0.0735596285125732	0.0719514671088144	0	0.202372729386191	0.06735627283125	0.017087739342797	0	0	0	0.0875853950665401	0	0.152565975125604	0.127609632383114	0.0514544272228469	0	0	0.107279752879434	0	0	0.0368242876573387	0.003	0.329522108358681	0.951208809462248
GSE84437_GSM2235624	0.0781683231617493	0	0.0112377942245535	0.142823513100501	0	0.184906923930392	0.062081058542771	0.0431652827506618	3.92145546632107e-05	0.00247256245203944	0	0	0	0.132965271604118	0.0709027528803713	0.126680568224646	0.0293988956558132	0	0.0840929293073025	0	0	0.0310649096104174	0.051	0.161995709797024	1.01878564454206
GSE84437_GSM2235625	0	0.00438146216483911	0.10790846855254	0.120693917720708	0	0.122540131989789	0.0122589850476025	0.00914855900655147	0.0146628344058323	0.00677081543680776	0	0.0240843885085207	0.00756648600648476	0	0.04648045532205	0.107869897294813	0.0528878511489245	0	0.358360564105815	0	0	0.00438518328872134	0	0.471605120547607	0.882389341613039
GSE84437_GSM2235626	0.0278458615626054	0	0.00795541217746356	0.0573237648091209	0	0.170866731902772	0.015699820798676	0.0111253155537726	0.0133340722853666	0	0	0.0174664451679775	0.00470575852256537	0.110398436268527	0.0168824209003143	0.160396698624931	0.0786676312738197	0	0.304458429317932	0	0	0.0028732008341554	0	0.410238379312008	0.912223764790321
GSE84437_GSM2235627	0.000912041028115309	0.00562313094260175	0	0.0817333201515653	0	0.317236833469055	0.000298550934842397	0.00900934807099519	0.00237694430819626	0	0.0101124201589716	0.0133639033067625	0.0645564258804706	0.174120571445374	0.12407719708931	0.157618961756549	0.00847230829432346	0	0.0235124906327207	0	0	0.00697555253014703	0.00700000000000001	0.258059887384477	0.991807683260534
GSE84437_GSM2235628	0.0352902599621039	0	0.0531595777691297	0.0362275372001416	0	0.178518872658936	0.00460361463232389	0	0.0645934532556864	0	0.0393391110517955	0	0.00804475077366927	0.17930235285413	0.00887505500312412	0.146291596326193	0.0534466666191693	0.0121309065863087	0.168802499668887	0.00600507511939002	0	0.00536867051901272	0.004	0.313086653051213	0.954485675355497
GSE84437_GSM2235629	0.0763988139253114	0	0.101945987250131	0.081050117006428	0	0.13219794860328	0.0362043673934509	0.0225676744595626	0.0190109847278117	0	0.0102786272767907	0	0.0409230244585295	0.0973359725948649	0.0533506158132534	0.0841493599378853	0.0216700776016003	0.00924516807990259	0.201366216977217	0	0	0.0123050438939812	0.003	0.32172411431649	0.947560125332821
GSE84437_GSM2235630	0.0530642180712928	0.120726364821445	0	0.167064875825892	0	0.121080366565403	0	0.0406266527117301	0.0145439390056394	0	0	0.052241412617674	0.0624862159012859	0	0.0171072351234072	0.146367242241773	0.00103237918434479	0.0160991959314732	0.18755990199864	0	0	0	0.002	0.343231457817876	0.941412476078831
GSE84437_GSM2235631	0.0168206907848567	0	0.0304096196240415	0.169603292631319	0	0.344513329341498	0.0174028347338211	0	0.0188577757679336	0	0	0.0335501097305168	0.0183559854921088	0.0233230792929045	0.0622407737345249	0.0588267615378133	0.0408015326780499	0	0.165294214650612	0	0	0	0	0.462613066224781	0.885784629274664
GSE84437_GSM2235632	0.013274026372296	0.0442343599589304	0.0500789961012719	0.106156940612604	0	0.169058156678483	0.0495313287347218	0	0.0498697088589621	0.000263413253023597	0	0.0442909916399666	0.00716772640829142	0.114322116927894	0.0812787220602025	0.0831032184311019	0.0252124881811158	0.000592366382260504	0.161565439398875	0	0	0	0	0.514833049760673	0.863308639609315
GSE84437_GSM2235633	0.00639246438655438	0.0395857763592682	0	0.112202752363101	0	0.215651413702766	0	0.00205412865484179	0.0451949998733666	0.0479107462333307	0	0.0614285434083568	0.012359718311485	0	0.0815937993198596	0.137203674083592	0.0582568435956606	0	0.1263441384332	0	0	0.0538210012746162	0	0.411093475664605	0.91125137639154
GSE84437_GSM2235634	0.0390252209548313	0	0	0.0425833879706172	0	0.200374054761378	0	0	0.033566770495481	0	0.00441837879056806	0.00641543405840389	0.035882049507463	0.0278179425397777	0.0784590113466828	0.133598334550448	0.0066789177408229	0.0227318898442317	0.362282836788531	0	0	0.00616577065076376	0	0.601696325505681	0.810179889776873
GSE84437_GSM2235635	0.0479448857027696	0	0.00448106281279684	0.0745372779888341	0	0.105729989209139	0.157321548314415	0.0426895220068066	0.0238883446931892	0	0.0670491435569521	0.00943506730306012	0.015654402968032	0.185531939433706	0.0491285596358332	0.0585504084255977	0.0268151441650554	0.0300049414165943	0.101237762367219	0	0	0	0	0.401518262899654	0.915189737169958
GSE84437_GSM2235636	0.0236290108450325	0	0.011440497113098	0.0730973679200234	0	0.296535015152288	0	0	0	0.0661799549111481	0	0	0	0.00376721299141904	0.0473972623153312	0.177314519005679	0.0359819921565433	0.00835398957797776	0.25630317801146	0	0	0	0	0.427137083877035	0.903606586516221
GSE84437_GSM2235637	0	0.0890807811689244	0.0385193384787411	0.20691500569528	0	0	0.141136071331941	0.0578681030399825	0.0417827589650503	0	0.034834795295849	0	0	0.107517503608589	0.0617379671803573	0.108751938436469	0	0.0280170201072419	0.0838387166915747	0	0	0	0	0.403626397371478	0.914130418952483
GSE84437_GSM2235695	0.0633905316445858	0	0	0.142018494909482	0	0.10916419543061	0.0360047044158506	0.00790856841422373	0.0348567824082448	0	0	0.111931528411427	0	0.0943138394017646	0.0875430893944076	0.208387834847707	0.0177458317536562	0	0.0383370646093337	0	0.0483975343587064	0	0.102	0.12806778550083	1.04706540927473
GSE84437_GSM2235696	0.0131134690485034	0	0.0357673172659557	0.245708702138595	0	0	0.223217659867699	0.028216074696732	0.0278174161183732	0	0.0357383763299279	0	0	0.121742857516437	0.0593180867982235	0.0929845828911562	0.0304733571514925	0	0.0751561679774259	0	0.0107459321994791	0	0.00700000000000001	0.260584613892054	0.978056385337391
GSE84437_GSM2235697	0.0440304674261598	0	0.0326584483201341	0.141080021744718	0	0.0882267886236151	0	0.0758862441082434	0.0956692580287515	0	0.0148286033948481	0	0.0112344096538988	0.299688944368691	0.0170877093951564	0.0749670853872656	0	0.0408618294859986	0	0.063780190062519	0	0	0.352	0.0551974870693086	1.08519241746858
GSE84437_GSM2235698	0.0149538639141097	0	0	0.278096082716617	0	0.135598130557742	0.0333857727448818	0.00853760662966031	0.0133077004463586	0.0182420708847418	0	0	0.0155898454278375	0.0832521922734592	0.129796458661075	0.106740342878842	0.043904922187068	0.00705512517717373	0.0808417239963885	0	0.0306981615040438	0	0.005	0.29159160168113	0.97227145948086
GSE84437_GSM2235699	0.048201178058129	0	0.0152546991028195	0.0736000744806462	0	0.229980060898458	0.060979525724586	0	0.0388169233926965	0	0.0476879974717201	0	0	0.267421016382229	0.0481609386363859	0.119940063332242	0	0	0.0169789775965408	0.0329785449235473	0	0	0.03	0.194873055874715	1.01871271985005
GSE84437_GSM2235700	0.0529888551292305	0	0	0.0946171421109841	0	0.286528806171587	0.0469751111852412	0.0474053832271793	0	0	0.0346019163779316	0.00789302067072727	0.00151655411983401	0.0853453100347038	0.182417670593163	0.0526535873661556	0.00570542369650633	0	0.0864771873536074	0	0	0.0148740319631488	0.003	0.327055040717508	0.959246773252163
GSE84437_GSM2235701	0.0728155400591529	0	0.0816106153814785	0.0936114990207235	0	0.196209661389536	0.153466481758724	0.077044253484526	0	0	0.055164175355975	0	0	0.140308201514733	0.0584316754258229	0.0540624279827805	0	0.0092299857366054	0	0.0022179840921363	0.00582749879780572	0	0.19	0.0869856875818169	1.0517064272363
GSE84437_GSM2235702	0	0	0	0.0824973545176769	0	0.299132815857144	0.00822649461892874	0	0.0652479342298621	0	0	0.00455338769594478	0	0.250362540823571	0.0126838855429639	0.117798330611357	0.000842999607046745	0.0936632813520529	0.055577361282901	0	0	0.00941361386055078	0.023	0.213815982543097	1.01355604297426
GSE84437_GSM2235703	0.0844779722099392	0.00433168248640296	0.0944861722839058	0.102062644113201	0	0.130032759450797	0	0.0480273395308932	0.0358269693073169	0.0553420505148699	0	0.0200470765352379	0	0.126648175089346	0.0781087061326843	0.103806588382701	0	0	0.116801863962705	0	0	0	0.004	0.305506578089756	0.956227909859121
GSE84437_GSM2235704	0.0955734073617777	0	0	0.0337876900816564	0	0.106923408779242	0.00101662390819041	0.0430130175253779	0.0199844046184696	0.0383268674674589	0	0	0	0.358154930066247	0.0417448912913307	0.098039188088328	0	0	0.163435570811921	0	0	0	0	0.512021507332876	0.858607468216842
GSE84437_GSM2235705	0.0430696441426317	0.00886308463785911	0	0.0358375899666112	0	0.0757118999839446	0	0.0186634813578644	0.0549353972727923	0	0	0.0104802163542757	0	0.465289814862016	0.023586751457048	0.126373867790751	0	0	0.130393339726318	0.00679491244788784	0	0	0	0.516872565809085	0.858203269985095
GSE84437_GSM2235706	0.0291469852162967	0	0.00103253848340373	0.0595715387810794	0	0.291568495537722	0	0.0304608405249486	0.00631718867158833	0	0	0.0134275582328981	0	0.209195093820583	0.0911033704968217	0.179200391848818	0.00339269385877113	0.00213206245827657	0.0477645496228	0.0283174521160962	0	0.00736924032989701	0.074	0.143899802070271	1.04354650718606
GSE84437_GSM2235707	0.000772949036745845	0	0.0636173362331342	0.08141486458446	0	0.192610282949228	0.0513939780815687	0.0129221645099257	0.0367437329353513	0	0	0.0874682886138667	0	0.0930656515195857	0.106112486616675	0.113775333522869	0.0161355025504734	0	0.0595968806957401	0	0	0.0843705481503767	0.034	0.183444712907739	1.01655470311722
GSE84437_GSM2235708	0.0213728005710266	0.0513258731822586	0	0.0727470583993833	0	0.177853856768568	0.0555237977383842	0.084438367979539	0.0104176641255494	0	0	0.0777156391081256	0.0223470599534963	0.148817988327227	0.138684233597956	0	0.0574549474258053	0.00340717175966273	0.0730529582958733	0	0.00484058276714494	0	0.0620000000000001	0.150543702405497	1.03532775776003
GSE84437_GSM2235709	0.0186015541339221	0	0.0157406550701488	0.174367072835994	0	0	0.180221995580218	0.0434608874349939	0	0	0	0.113053146234074	0.0156829673700124	0.194002146511472	0.0937177970745413	0.0540880491375051	0.00602296261117007	0	0.0910407660059487	0	0	0	0.003	0.320419129444791	0.959976824509877
GSE84437_GSM2235710	0.0677374861684626	0	0	0.0530754802602084	0	0.216808607345895	0	0.0316421012506187	0.0683653535272379	0	0.00822322165734538	0.0113257819084456	0.00154574934654555	0.090414412837229	0.138572580738834	0.0221549756786896	0.231925991323966	0	0	0.0561547711454643	0	0.00205348681105813	0.024	0.208655305337346	1.00844780533649
GSE84437_GSM2235711	0.0386819833562403	0	0	0.184803574261563	0	0.0813631282905605	0.102190482538716	0.0273934449591816	0.0109605771348624	0.0965080375357752	0	0.037237913973642	0	0.0603329756475778	0.122280556198893	0.0116861753419275	0.0554475891817846	0.0454450343764128	0.103962687508035	0	0.0217058396948277	0	0	0.415610333459778	0.910901430305951
GSE84437_GSM2235712	0.0517167282611366	0	0.0887208614635216	0	0	0.219880469970897	0.010284243289053	0.0446528623787371	0.075503402756101	0	0	0	0	0.239013086282659	0.0151370723364298	0	0	0.0478693829308423	0	0.169189547986104	0.0156136400430731	0.0224187023014455	0.525	0.0317945353770331	1.08668713724099
GSE84437_GSM2235713	0.094367202737588	0.0643473458630385	0	0.0769256189562838	0	0.227991059424752	0	0.0303660443585025	0.0139071241742095	0	0	0.0446517105893007	0	0.231034881024317	0.0426053323132334	0.0758307164565142	0	0	0.0979729641022599	0	0	0	0.005	0.297025653708357	0.965922239810093
GSE84437_GSM2235714	0.0444372393914849	0	0.040640263260908	0.0367057120564197	0	0.370069887932357	0	0	0.094073795146293	0	0.0419265729729366	0	0	0.101313814499282	0.0395199496199623	0.0889513942513512	0	0.0149491788940483	0	0.0466025429060198	0.00328885956028002	0.0775207895086577	0.639	0.0168629276581159	1.09113200318018
GSE84437_GSM2235715	0.0575495861265684	0	0	0.32686615851464	0	0	0.226579620691734	0.0375626383022772	0	0	0.0124098310060305	0.0169344900137922	0	0.0141549470036911	0.115602401411667	0.123048949225163	0.00216044752199682	0	0.0655373748696243	0	0	0.00159355531281539	0	0.407495389602212	0.915025776771184
GSE84437_GSM2235716	0.134248303138893	0	0	0.0264208698040606	0	0.294143482642515	0	0.0205305367974171	0.0848992756617322	0	0	0.0295567772145366	0	0.202689145942041	0.0528674500679014	0.12153571677285	0	0	0	0.0331084419580537	0	0	0.013	0.241466919165527	0.99558879275663
